wavelength,intensity,reflectance,absorbance
900.893601,7171,717100.0,-3.8555797225017177
904.842517,7861,786100.0,-3.8954777962757148
908.787034,8555,855500.0,-3.932220013877119
912.727152,9262,926200.0,-3.9667047766578745
916.662871,10112,1011200.0,-4.00483706093831
920.594191,11183,1118300.0,-4.048558324898481
924.521112,12348,1234800.0,-4.091596620810058
928.443633,13492,1349200.0,-4.130076332517164
932.361755,14874,1487400.0,-4.172427777151465
936.275478,16102,1610200.0,-4.2068798223063
941.486933,17531,1753100.0,-4.243806689744405
945.390391,18279,1827900.0,-4.261952432844132
949.28945,19101,1910100.0,-4.281056104583504
953.18411,19781,1978100.0,-4.296248242948933
957.074371,20507,2050700.0,-4.311902131419489
960.960233,21177,2117700.0,-4.325864436615346
964.841696,22000,2200000.0,-4.342422680822207
968.718759,22757,2275700.0,-4.357115009510384
972.591424,23599,2359900.0,-4.372893600271661
976.459689,24297,2429700.0,-4.385552653685669
980.323555,25052,2505200.0,-4.3988424030292705
984.183022,25519,2551900.0,-4.406863651906843
988.038089,26144,2614400.0,-4.417372034852321
991.888758,26718,2671800.0,-4.426803945514867
997.016139,27140,2714000.0,-4.433609843323718
1000.856543,27373,2737300.0,-4.437322397411841
1004.692548,27608,2760800.0,-4.44103494628343
1008.524153,27665,2766500.0,-4.441930674550171
1012.35136,27838,2783800.0,-4.444638030501577
1016.174167,28026,2802600.0,-4.447561117671427
1019.992575,27975,2797500.0,-4.446770095200388
1023.806584,28039,2803900.0,-4.447762520627492
1027.616194,28096,2809600.0,-4.448644494226008
1031.421404,28224,2822400.0,-4.450618563451726
1035.222216,28248,2824800.0,-4.450987704555041
1039.018628,28346,2834600.0,-4.452491782788313
1042.810641,28358,2835800.0,-4.45267559817561
1047.859816,28355,2835500.0,-4.452629651622018
1051.641564,28515,2851500.0,-4.455073375921124
1055.418913,28604,2860400.0,-4.456426769368832
1059.191864,28698,2869800.0,-4.457851631255608
1062.960415,28737,2873700.0,-4.458441427978769
1066.724566,28991,2899100.0,-4.46226319593422
1070.484319,29063,2906300.0,-4.463340441902779
1074.239673,29152,2915200.0,-4.464668355292904
1077.990627,29220,2922000.0,-4.465680211598278
1081.737182,29370,2937000.0,-4.4679039465228
1085.479338,29389,2938900.0,-4.468184808873887
1089.217095,29467,2946700.0,-4.469335923099129
1092.950453,29464,2946400.0,-4.469291705846857
1096.679411,29393,2939300.0,-4.468243914652197
1101.644513,29261,2926100.0,-4.466289164135866
1105.363207,29177,2917700.0,-4.4650406353838505
1109.077502,29050,2905000.0,-4.463146136726349
1112.787397,28985,2898500.0,-4.46217330470679
1116.492894,28801,2880100.0,-4.459407567166948
1120.193991,28538,2853800.0,-4.455423533620978
1123.890689,28259,2825900.0,-4.451156789424571
1127.582988,27672,2767200.0,-4.442040549006305
1131.270888,26880,2688000.0,-4.429429264381787
