wavelength,intensity,reflectance,absorbance
900.893601,27618,25.48797032033002,0.5936647472603167
904.842517,30174,25.27156843859664,0.5973678034663292
908.787034,32431,24.79927202654962,0.605561067540426
912.727152,35198,24.522925361071824,0.610427723697243
916.662871,38504,24.14119564876642,0.6172412242634223
920.594191,42811,23.95355993845293,0.6206299333252522
924.521112,47038,23.53912595268955,0.6282096672772589
928.443633,51814,23.35542032905116,0.6316123122792239
932.361755,56702,23.253963697208803,0.6335030098661618
936.275478,61576,23.305792005571348,0.6325361337610154
941.486933,66604,23.01300191072459,0.6380267264757158
945.390391,70375,22.883648637223853,0.6404747291499596
949.28945,73269,22.522685913830415,0.6473798195045606
953.18411,76109,22.190312639401952,0.6538365789482259
957.074371,78860,21.859892668647714,0.6603519747526686
960.960233,81574,21.56952439375871,0.6661594309495353
964.841696,84466,21.39847844977187,0.6696171062938353
968.718759,87813,21.395887140002923,0.6696697016072333
972.591424,90989,21.403687054378995,0.6695114075179059
976.459689,93736,21.377875896294405,0.6700354484418292
980.323555,96298,21.40069692605828,0.6695720833698269
984.183022,98244,21.36765707002712,0.670243094931929
988.038089,100851,21.501944430230775,0.6675222648687533
991.888758,102447,21.522885936918975,0.6670994959031109
997.016139,104580,21.746634449430445,0.6626079457501801
1000.856543,104848,21.706132487568162,0.6634175505176979
1004.692548,105528,21.804116682025366,0.6614615025650818
1008.524153,106558,22.025854406700482,0.6570672358367663
1012.35136,106452,22.028304131807282,0.6570189361015107
1016.174167,106742,22.09988447157131,0.6556099966085647
1019.992575,107274,22.265994719625393,0.6523578982603796
1023.806584,107127,22.3084115458061,0.6515313522374964
1027.616194,107284,22.411297145423593,0.6495330061692456
1031.421404,107674,22.54532663021971,0.6469434683780595
1035.222216,108308,22.720750505567537,0.6435773272284759
1039.018628,108028,22.703781932053424,0.6439017932291267
1042.810641,108101,22.775750476158372,0.6425273038265534
1047.859816,107826,22.74690153472918,0.6430777523261575
1051.641564,108637,22.916394196490725,0.6398537158390653
1055.418913,109160,23.011379207123493,0.6380573507319424
1059.191864,109280,23.009948939306206,0.638084345060264
1062.960415,109665,23.020246229415285,0.6378900353758867
1066.724566,110504,23.08876839982867,0.6365992325840695
1070.484319,110974,23.09264191776261,0.6365263787038332
1074.239673,111315,23.073287718083662,0.6368905183488465
1077.990627,111931,23.082840114660453,0.6367107565977518
1081.737182,112438,23.065482601087652,0.6370374541796396
1085.479338,112286,22.92102996231746,0.6397658711330524
1089.217095,112382,22.8532500940509,0.6410520276493372
1092.950453,112328,22.70913273949838,0.6437994511453986
1096.679411,112217,22.590054634688396,0.646082718724834
1101.644513,112358,22.49346364666456,0.647943664759448
1105.363207,111885,22.295087847249206,0.6517908121010787
1109.077502,111511,22.154517983124492,0.6545376944947697
1112.787397,110795,21.952862619998218,0.6585088403873048
1116.492894,110249,21.804456258182924,0.6614547389385068
1120.193991,109665,21.634828789621437,0.6648465373044927
1123.890689,108399,21.269093798746212,0.6722510134629486
1127.582988,106593,20.857115463259913,0.680745754634889
1131.270888,103527,20.228413997928836,0.6940381666087969
1134.954388,100314,19.557473987120773,0.7086872387251648
1138.63349,96207,18.719536754361897,0.7277049027941582
1142.308192,92234,17.905620525244995,0.747010623771314
1145.978495,88591,17.161182343494843,0.7654527941349545
1149.644399,85769,16.55465396374417,0.7810798927256897
1154.525428,83001,15.942660894084385,0.7974391913982313
1158.181068,81192,15.52116687854255,0.8090756316691832
1161.832308,80360,15.282011687810332,0.8158194725005627
1165.479149,79958,15.108650466724614,0.820774325934265
1169.121591,79412,14.905521905366115,0.8266528128784246
1172.759633,79530,14.80784985477024,0.8295079977921158
1176.393277,79424,14.653604177044704,0.8340555437951711
1180.022521,79757,14.579551665579007,0.8362558307614458
1183.647367,80434,14.564094764212095,0.8367165039044973
1187.267813,80259,14.381709591927795,0.8421894851485933
1190.88386,80993,14.341440784208178,0.8434072159486172
1194.495507,81607,14.291218134280395,0.8449307518633862
1198.102756,82841,14.33756209003271,0.8435246883373926
1202.905578,84657,14.389471143549665,0.8419551674017377
1206.502562,85564,14.343788923478224,0.8433361142743137
1210.095147,87396,14.457400824142649,0.8399097782168504
1213.683332,89058,14.526728900618696,0.8378321682446671
1217.267119,91457,14.69982191190747,0.832687926690217
1220.846506,93553,14.803720512187557,0.8296291227906853
1224.421494,95795,14.947509346581867,0.8254311663461693
1227.992083,97625,15.02517149088178,0.8231805624454475
1231.558273,99948,15.144898438506239,0.8197336346945594
1235.120064,102436,15.281588129901555,0.8158315096207749
1238.677455,104111,15.31909195781147,0.8147669768313129
1242.230448,106290,15.42258671124112,0.8118427793198285
1245.779041,108318,15.467857051056866,0.8105698501898738
1249.323235,110318,15.509370883411899,0.8094058183955536
1254.041984,112795,15.554734268405529,0.8081374038256678
1257.575913,114120,15.52741789326737,0.8089007585625396
1261.105443,115917,15.543326534963334,0.808456029217683
1264.630574,117540,15.535268919813747,0.8086812245860043
1268.151306,118442,15.46290675283136,0.8107088630661868
1271.667639,119714,15.451074737285007,0.8110413067738428
1275.179573,120976,15.408815845952601,0.8122307351510591
1278.687107,121562,15.295415854577666,0.8154387108405844
1282.190242,122164,15.224768601313803,0.8174492994133948
1285.688979,122542,15.151874850078762,0.8195336254675619
1289.183316,122535,15.017869223755037,0.8233916818465163
1292.673253,121911,14.830877558369263,0.8288331505574912
1296.158792,121126,14.659426069297213,0.8338830324108825
1299.639932,119821,14.421964726542235,0.8409755709777573
1304.274608,117649,14.047373423313703,0.8524048725132948
1307.745483,115480,13.734211840822056,0.8621962581948694
1311.211958,113002,13.410010336205556,0.8725708874015474
1314.674035,110434,13.074527910969042,0.8835739834826808
1318.131712,107743,12.723427270408404,0.8953958883621735
1321.58499,104297,12.304920694097715,0.9099211810043916
1325.033869,101026,11.920865822115658,0.9236922002911325
1328.478349,97416,11.496493791260795,0.9394345908885993
1331.91843,93692,11.065208816075094,0.9560403859108364
1335.354112,90080,10.660291950935202,0.9722309012246522
1338.785394,86242,10.249297932242587,0.9893058823736472
1342.212277,82851,9.881200423151189,1.0051902916996431
1345.634761,79747,9.545828884430676,1.0201863549282486
1349.052846,76709,9.217272608206136,1.035397567713649
1353.60345,73058,8.837743253264042,1.0536586193510409
1357.01127,70301,8.540671484039011,1.0685079829001525
1360.414691,67111,8.178912102683974,1.0873044590697392
1363.813713,64755,7.913047516167032,1.1016562264186824
1367.208336,61649,7.554700472406208,1.121782749823948
1370.59856,57679,7.082487607273674,1.1498141767224377
1373.984384,54154,6.659354010442669,1.176567897452374
1377.365809,49527,6.096718799047215,1.2149038356224036
1380.742836,44446,5.487817676931682,1.2606003257302076
1384.115463,39775,4.923397992516188,1.30773505576345
1387.48369,34312,4.254569893139767,1.3711443374542314
1390.847519,29490,3.6641961196051267,1.436021289539429
1394.206949,25643,3.1973097860646518,1.495215283071273
1398.679345,21203,2.655277305725696,1.575890116368752
1402.02851,19025,2.388637992966544,1.621849664218268
1405.373275,17622,2.219152309507648,1.6538128893368582
1408.713642,16088,2.031795426187024,1.6921200216591394
1412.049609,14838,1.8780281590311916,1.7262979002380767
1415.381178,14448,1.8314526126847868,1.7372043138630742
1418.708347,13670,1.73457786440093,1.760806200105199
1422.031117,13306,1.6904729538302439,1.7719917731953103
1425.349487,12999,1.6513943286756194,1.7821492112195259
1428.663459,12776,1.6222008908391867,1.7898953644402082
1431.973032,12749,1.6180083863827885,1.7910192317037654
1435.278205,12361,1.5676123998762244,1.8047613098937807
1438.578979,12716,1.6097547390035116,1.7932402877018763
1441.875354,12803,1.6183835630983774,1.7909185410701265
1446.263678,12303,1.5521822397953133,1.8090572901067579
1449.549788,12146,1.531161519513296,1.8149789939304974
1452.831499,12787,1.6117728619146656,1.79269616089786
1456.108811,12377,1.5605948845976836,1.8067098209720918
1459.381724,12506,1.577204315178542,1.8021120433819329
1462.650238,12581,1.5881431436928082,1.7991103559931778
1465.914352,12189,1.5405342894950702,1.81232863063314
1469.174067,12591,1.5942575832012276,1.7974415085827549
1472.429384,12635,1.602993099580951,1.7950683471532576
1475.680301,12998,1.6539925889730436,1.7814664407177667
1478.926819,12915,1.647701829121264,1.7831213761846039
