wavelength,intensity,reflectance,absorbance
900.893601,732,73200.0,-2.864511081058392
904.842517,547,54700.0,-2.737987326333431
908.787034,597,59700.0,-2.775974331129369
912.727152,874,87400.0,-2.941511432634403
916.662871,701,70100.0,-2.8457180179666586
920.594191,779,77900.0,-2.8915374576725643
924.521112,634,63400.0,-2.8020892578817325
928.443633,945,94500.0,-2.975431808509263
932.361755,1035,103500.0,-3.0149403497929366
936.275478,896,89600.0,-2.9523080096621253
941.486933,1223,122300.0,-3.0874264570362855
945.390391,1280,128000.0,-3.1072099696478683
949.28945,1564,156400.0,-3.1942367487238292
953.18411,1393,139300.0,-3.1439511164239633
957.074371,1448,144800.0,-3.1607685618611283
960.960233,1272,127200.0,-3.104487111312395
964.841696,1551,155100.0,-3.190611797813605
968.718759,1608,160800.0,-3.2062860444124324
972.591424,1437,143700.0,-3.157456768134226
976.459689,1721,172100.0,-3.2357808703275603
980.323555,1772,177200.0,-3.248463717551032
984.183022,2035,203500.0,-3.3085644135612386
988.038089,1855,185500.0,-3.268343913951065
991.888758,1885,188500.0,-3.2753113545418118
997.016139,1690,169000.0,-3.2278867046136734
1000.856543,1927,192700.0,-3.284881714655453
1004.692548,1945,194500.0,-3.2889196056617265
1008.524153,1727,172700.0,-3.237292337567459
1012.35136,1960,196000.0,-3.292256071356476
1016.174167,1963,196300.0,-3.292920299600006
1019.992575,1740,174000.0,-3.2405492482825995
1023.806584,1973,197300.0,-3.295127085252191
1027.616194,1973,197300.0,-3.295127085252191
1031.421404,1750,175000.0,-3.2430380486862944
1035.222216,1980,198000.0,-3.296665190261531
1039.018628,1987,198700.0,-3.298197867109815
1042.810641,1757,175700.0,-3.244771761495295
1047.859816,1995,199500.0,-3.299942900022767
1051.641564,1993,199300.0,-3.2995072987004876
1055.418913,1767,176700.0,-3.247236549506764
1059.191864,2004,200400.0,-3.301897717195208
1062.960415,2019,201900.0,-3.305136318943639
1066.724566,2258,225800.0,-3.353723937588949
1070.484319,2037,203700.0,-3.3089910290001643
1074.239673,2049,204900.0,-3.311541958401195
1077.990627,1825,182500.0,-3.2612628687924934
1081.737182,2060,206000.0,-3.3138672203691533
1085.479338,2064,206400.0,-3.314709692955174
1089.217095,2299,229900.0,-3.361538971269279
1092.950453,2072,207200.0,-3.3163897510731952
1096.679411,2068,206800.0,-3.315550534421905
1101.644513,2285,228500.0,-3.358886204405869
1105.363207,2060,206000.0,-3.3138672203691533
1109.077502,2055,205500.0,-3.312811826212088
1112.787397,2278,227800.0,-3.3575537197430814
1116.492894,2033,203300.0,-3.3081373786380386
1120.193991,2021,202100.0,-3.305566313515304
1123.890689,1772,177200.0,-3.248463717551032
1127.582988,1964,196400.0,-3.2931414834509307
1131.270888,1913,191300.0,-3.281714970027296
1134.954388,2088,208800.0,-3.3197304943302246
1138.63349,1796,179600.0,-3.2543063323312857
1142.308192,1717,171700.0,-3.2347702951609163
1145.978495,1426,142600.0,-3.154119525515847
1149.644399,1608,160800.0,-3.2062860444124324
1154.525428,1553,155300.0,-3.1911714557285586
1158.181068,1305,130500.0,-3.1156105116742996
1161.832308,1508,150800.0,-3.178401341533755
1165.479149,1500,150000.0,-3.1760912590556813
1169.121591,1272,127200.0,-3.104487111312395
1172.759633,1494,149400.0,-3.17435059747938
1176.393277,1493,149300.0,-3.1740598077250253
1180.022521,1275,127500.0,-3.1055101847699738
1183.647367,1515,151500.0,-3.180412632838324
1187.267813,1521,152100.0,-3.182129214052998
1190.88386,1756,175600.0,-3.244524511570084
1194.495507,1541,154100.0,-3.1878026387184195
1198.102756,1567,156700.0,-3.1950689964685903
1202.905578,1370,137000.0,-3.1367205671564067
1206.502562,1619,161900.0,-3.2092468487533736
1210.095147,1651,165100.0,-3.2177470732627937
1213.683332,1911,191100.0,-3.281260687055013
1217.267119,1717,171700.0,-3.2347702951609163
1220.846506,1764,176400.0,-3.246498580795801
1224.421494,1572,157200.0,-3.196452541703389
1227.992083,1836,183600.0,-3.2638726768652235
1231.558273,1882,188200.0,-3.274619619091238
1235.120064,2148,214800.0,-3.332034277027518
1238.677455,1956,195600.0,-3.291368850451583
1242.230448,2000,200000.0,-3.3010299956639813
1245.779041,2267,226700.0,-3.3554515201265174
1249.323235,2072,207200.0,-3.3163897510731952
1254.041984,2111,211100.0,-3.3244882333076564
1257.575913,1917,191700.0,-3.2826221128780624
1261.105443,2171,217100.0,-3.3366598234544202
1264.630574,2202,220200.0,-3.342817314635733
1268.151306,1999,199900.0,-3.3008127941181167
1271.667639,2242,224200.0,-3.3506356082589543
