wavelength,intensity,reflectance,absorbance
900.893601,494,49400.0,-2.693726948923647
904.842517,531,53100.0,-2.725094521081469
908.787034,577,57700.0,-2.7611758131557314
912.727152,623,62300.0,-2.7944880466591697
916.662871,680,68000.0,-2.832508912706236
920.594191,753,75300.0,-2.8767949762007006
924.521112,834,83400.0,-2.921166050637739
928.443633,914,91400.0,-2.9609461957338317
932.361755,1010,101000.0,-3.0043213737826426
936.275478,1086,108600.0,-3.035829825252828
941.486933,1183,118300.0,-3.0729847446279304
945.390391,1246,124600.0,-3.095518042323151
949.28945,1291,129100.0,-3.1109262422664203
953.18411,1345,134500.0,-3.128722284338427
957.074371,1393,139300.0,-3.1439511164239633
960.960233,1445,144500.0,-3.1598678470925665
964.841696,1497,149700.0,-3.1752218003430523
968.718759,1542,154200.0,-3.188084373714938
972.591424,1603,160300.0,-3.204933522354145
976.459689,1652,165200.0,-3.218010042984363
980.323555,1705,170500.0,-3.2317243833285163
984.183022,1739,173900.0,-3.2402995820027125
988.038089,1782,178200.0,-3.250907699700856
991.888758,1816,181600.0,-3.2591158441850663
997.016139,1846,184600.0,-3.266231696689893
1000.856543,1863,186300.0,-3.2702128548962426
1004.692548,1876,187600.0,-3.2732328340430454
1008.524153,1883,188300.0,-3.2748503200166645
1012.35136,1893,189300.0,-3.277150613963797
1016.174167,1901,190100.0,-3.278982116865443
1019.992575,1902,190200.0,-3.279210512601395
1023.806584,1904,190400.0,-3.2796669440484556
1027.616194,1919,191900.0,-3.2830749747354715
1031.421404,1914,191400.0,-3.281941933440825
1035.222216,1922,192200.0,-3.2837533833325265
1039.018628,1930,193000.0,-3.285557309007774
1042.810641,1929,192900.0,-3.2853322276438846
1047.859816,1931,193100.0,-3.285782273779395
1051.641564,1937,193700.0,-3.287129620719111
1055.418913,1932,193200.0,-3.2860071220794747
1059.191864,1943,194300.0,-3.2884728005997825
1062.960415,1958,195800.0,-3.291812687467119
1066.724566,1961,196100.0,-3.292477593667784
1070.484319,1974,197400.0,-3.295347148333618
1074.239673,1984,198400.0,-3.2975416678181597
1077.990627,1987,198700.0,-3.298197867109815
1081.737182,1996,199600.0,-3.3001605369513523
1085.479338,1996,199600.0,-3.3001605369513523
1089.217095,2002,200200.0,-3.3014640731432996
1092.950453,1993,199300.0,-3.2995072987004876
1096.679411,1994,199400.0,-3.2997251539756367
1101.644513,1985,198500.0,-3.297760511099134
1105.363207,1986,198600.0,-3.2979792441593623
1109.077502,1972,197200.0,-3.2949069106051923
1112.787397,1969,196900.0,-3.2942457161381182
1116.492894,1955,195500.0,-3.2911467617318855
1120.193991,1943,194300.0,-3.2884728005997825
1123.890689,1918,191800.0,-3.282848602834645
1127.582988,1886,188600.0,-3.2755416884013098
1131.270888,1831,183100.0,-3.2626883443016963
1134.954388,1769,176900.0,-3.2477278329097232
1138.63349,1697,169700.0,-3.229681842317676
1142.308192,1622,162200.0,-3.2100508498751372
1145.978495,1557,155700.0,-3.1922886125681202
1149.644399,1509,150900.0,-3.17868923977559
1154.525428,1452,145200.0,-3.161966616364075
1158.181068,1426,142600.0,-3.154119525515847
1161.832308,1412,141200.0,-3.149834696715785
1165.479149,1396,139600.0,-3.144885418287142
1169.121591,1389,138900.0,-3.1427022457376155
1172.759633,1395,139500.0,-3.144574207609616
1176.393277,1394,139400.0,-3.144262773761991
1180.022521,1400,140000.0,-3.146128035678238
1183.647367,1404,140400.0,-3.1473671077937864
1187.267813,1402,140200.0,-3.14674801363064
1190.88386,1422,142200.0,-3.1528995963937474
1194.495507,1432,143200.0,-3.1559430179718366
1198.102756,1454,145400.0,-3.162564406523019
1202.905578,1474,147400.0,-3.1684974835230326
1206.502562,1510,151000.0,-3.1789769472931693
1210.095147,1540,154000.0,-3.187520720836463
1213.683332,1564,156400.0,-3.1942367487238292
1217.267119,1608,160800.0,-3.2062860444124324
1220.846506,1643,164300.0,-3.215637563435062
1224.421494,1688,168800.0,-3.2273724422896364
1227.992083,1721,172100.0,-3.2357808703275603
1231.558273,1759,175900.0,-3.245265839457461
1235.120064,1806,180600.0,-3.256717745977487
1238.677455,1834,183400.0,-3.263399331334002
1242.230448,1872,187200.0,-3.2723058444020863
1245.779041,1910,191000.0,-3.2810333672477277
1249.323235,1944,194400.0,-3.288696260590256
1254.041984,1987,198700.0,-3.298197867109815
1257.575913,2011,201100.0,-3.303412070596742
1261.105443,2037,203700.0,-3.3089910290001643
1264.630574,2074,207400.0,-3.316808752053022
1268.151306,2083,208300.0,-3.318689269947746
1271.667639,2107,210700.0,-3.3236645356081
1275.179573,2129,212900.0,-3.3281756614383227
1278.687107,2144,214400.0,-3.3312247810207323
1282.190242,2155,215500.0,-3.3334472744967503
1285.688979,2160,216000.0,-3.3344537511509307
1289.183316,2152,215200.0,-3.3328422669943514
1292.673253,2151,215100.0,-3.3326404103874627
1296.158792,2135,213500.0,-3.329397879361043
1299.639932,2110,211000.0,-3.3242824552976926
1304.274608,2071,207100.0,-3.3161800988934527
1307.745483,2035,203500.0,-3.3085644135612386
1311.211958,1991,199100.0,-3.2990712600274095
1314.674035,1951,195100.0,-3.2902572693945182
1318.131712,1898,189800.0,-3.278296208091274
1321.58499,1836,183600.0,-3.2638726768652235
1325.033869,1779,177900.0,-3.250175948083925
1328.478349,1715,171500.0,-3.2342641243787895
1331.91843,1651,165100.0,-3.2177470732627937
1335.354112,1590,159000.0,-3.2013971243204513
1338.785394,1523,152300.0,-3.182699903336043
1342.212277,1460,146000.0,-3.164352855784437
1345.634761,1406,140600.0,-3.147985320683805
1349.052846,1351,135100.0,-3.130655349022031
1353.60345,1282,128200.0,-3.1078880251827985
1357.01127,1240,124000.0,-3.093421685162235
1360.414691,1195,119500.0,-3.0773679052841567
1363.813713,1145,114500.0,-3.0588054866759067
1367.208336,1096,109600.0,-3.0398105541483504
1370.59856,1033,103300.0,-3.0141003215196207
1373.984384,964,96400.0,-2.984077033902831
