wavelength,intensity,reflectance,absorbance
900.893601,12488,46.09989294547602,0.336300083140569
904.842517,13556,45.415256792522364,0.34279822582746167
908.787034,14646,44.79858073593736,0.34873574466958845
912.727152,15877,44.24781227356335,0.35410819707931057
916.662871,17340,43.488074636972385,0.3616298195834202
920.594191,19084,42.71166715158569,0.3694534765571736
924.521112,21347,42.73074844366155,0.36925950029992094
928.443633,23694,42.72114240380801,0.36935714237846434
932.361755,26260,43.078134483833395,0.365743112266337
936.275478,28689,43.433961121540605,0.3621705617319321
941.486933,31611,43.68936064350278,0.35962431077293155
945.390391,33844,44.020134490069324,0.35634863492656554
949.28945,35796,44.0143615974818,0.3564055929489408
953.18411,37925,44.22998425564173,0.35428321522431744
957.074371,39937,44.28194438284472,0.3537733178700833
960.960233,41792,44.20235438459179,0.35455459786798954
964.841696,43718,44.301899029204925,0.35357765706749567
968.718759,45325,44.1742605136202,0.35483071194100085
972.591424,47211,44.42259378793153,0.3523960870550229
976.459689,48596,44.33213523326461,0.3532813506385833
980.323555,49815,44.28236172595872,0.3537692248032614
984.183022,50785,44.18238446547884,0.35475084952716124
988.038089,51628,44.02940524313906,0.3562571810262192
991.888758,52299,43.94984747514643,0.3570426277760387
997.016139,52699,43.83364524849241,0.35819241149349557
1000.856543,52652,43.60125209095877,0.36050103897943253
1004.692548,52599,43.47204429935122,0.3617899363665143
1008.524153,52390,43.31685214889289,0.36334311123503865
1012.35136,52157,43.17203589047446,0.36479747056655676
1016.174167,51835,42.92789174237468,0.36726043989550056
1019.992575,51595,42.83662388124139,0.3681847649065964
1023.806584,51124,42.584879885382996,0.3707445733847391
1027.616194,50773,42.425381864367125,0.37237423997455016
1031.421404,50538,42.32769667579587,0.3733753636594262
1035.222216,50312,42.21761640640078,0.3745062904686682
1039.018628,50147,42.156986372769076,0.37513044258811357
1042.810641,49744,41.9221628545905,0.3775563192594744
1047.859816,49483,41.75569169493528,0.37928431770790755
1051.641564,49576,41.831344820021265,0.3784981732265388
1055.418913,49507,41.745296939954294,0.37939244540378514
1059.191864,49395,41.60244586502262,0.38088113585264827
1062.960415,49492,41.55639148250151,0.38136217110708864
1066.724566,49618,41.46893883043184,0.38227707787409054
1070.484319,49802,41.45330447810887,0.3824408436563834
1074.239673,49839,41.322444241770995,0.38381399767230473
1077.990627,50058,41.29278131109406,0.38412586385865105
1081.737182,50279,41.25693373157843,0.38450305248840694
1085.479338,50183,40.97574916306034,0.3874730974424208
1089.217095,50438,41.02718443443037,0.38692828626358416
1092.950453,50357,40.72247066529731,0.39016588087378257
1096.679411,50354,40.546590652881115,0.3920456574303669
1101.644513,50035,40.06710549496309,0.3972120304889488
1105.363207,49925,39.793876884081655,0.40018374802767526
1109.077502,49606,39.42209118434751,0.40426034185935544
1112.787397,48988,38.82605628779533,0.4108767201783968
1116.492894,48112,38.06148442320776,0.41951427794504764
1120.193991,47115,37.179810924701314,0.42969282313237406
1123.890689,45679,35.85112979052373,0.44549715369049425
1127.582988,43867,34.33412906508042,0.4642739646386985
1131.270888,41505,32.43921311167905,0.4889296891526353
1134.954388,39670,30.93683956047384,0.5095240549402436
1138.63349,38214,29.742224712804706,0.5266265494536428
1142.308192,37610,29.20529904176179,0.534538342530875
1145.978495,38131,29.545859581425262,0.5295033705162902
1149.644399,39307,30.347271548130077,0.5178803492298358
1154.525428,41305,31.735238753793553,0.4984582300090753
1158.181068,42334,32.37138312840276,0.4898387441500929
1161.832308,43096,32.78234609503959,0.4843599690184244
1165.479149,43365,32.77653905748082,0.4844369063967434
1169.121591,43543,32.69190341762268,0.48555979279665706
1172.759633,43629,32.49348327995829,0.488203730077671
1176.393277,43514,32.11317914126729,0.4933166980098024
