wavelength,intensity,reflectance,absorbance
900.893601,461,46100.0,-2.663700925389648
904.842517,503,50300.0,-2.7015679850559273
908.787034,550,55000.0,-2.7403626894942437
912.727152,600,60000.0,-2.7781512503836434
916.662871,655,65500.0,-2.816241299991783
920.594191,720,72000.0,-2.8573324964312685
924.521112,790,79000.0,-2.8976270912904414
928.443633,876,87600.0,-2.9425041061680806
932.361755,955,95500.0,-2.9800033715837464
936.275478,1030,103000.0,-3.012837224705172
941.486933,1122,112200.0,-3.0499928569201424
945.390391,1173,117300.0,-3.0692980121155293
949.28945,1238,123800.0,-3.0927206446840994
953.18411,1278,127800.0,-3.1065308538223815
957.074371,1323,132300.0,-3.1215598441875008
960.960233,1363,136300.0,-3.1344958558346736
964.841696,1415,141500.0,-3.150756439860309
968.718759,1469,146900.0,-3.1670217957902564
972.591424,1510,151000.0,-3.1789769472931693
976.459689,1567,156700.0,-3.1950689964685903
980.323555,1610,161000.0,-3.2068258760318495
984.183022,1638,163800.0,-3.2143138974243994
988.038089,1691,169100.0,-3.2281436075977417
991.888758,1724,172400.0,-3.236537261488694
997.016139,1747,174700.0,-3.2422929049829308
1000.856543,1767,176700.0,-3.247236549506764
1004.692548,1777,177700.0,-3.2496874278053016
1008.524153,1786,178600.0,-3.2518814545525276
1012.35136,1800,180000.0,-3.255272505103306
1016.174167,1812,181200.0,-3.2581581933407944
1019.992575,1805,180500.0,-3.256477206241677
1023.806584,1803,180300.0,-3.255995726722402
1027.616194,1808,180800.0,-3.2571984261393445
1031.421404,1820,182000.0,-3.2600713879850747
1035.222216,1820,182000.0,-3.2600713879850747
1039.018628,1825,182500.0,-3.2612628687924934
1042.810641,1827,182700.0,-3.2617385473525378
1047.859816,1836,183600.0,-3.2638726768652235
1051.641564,1842,184200.0,-3.26528962586083
1055.418913,1842,184200.0,-3.26528962586083
1059.191864,1851,185100.0,-3.267406418752904
1062.960415,1863,186300.0,-3.2702128548962426
1066.724566,1867,186700.0,-3.2711443179490782
1070.484319,1880,188000.0,-3.2741578492636796
1074.239673,1889,188900.0,-3.2762319579218335
1077.990627,1888,188800.0,-3.27600198996205
1081.737182,1897,189700.0,-3.2780673308886623
1085.479338,1904,190400.0,-3.2796669440484556
1089.217095,1904,190400.0,-3.2796669440484556
1092.950453,1913,191300.0,-3.281714970027296
1096.679411,1907,190700.0,-3.280350693046006
1101.644513,1898,189800.0,-3.278296208091274
1105.363207,1893,189300.0,-3.277150613963797
1109.077502,1886,188600.0,-3.2755416884013098
1112.787397,1878,187800.0,-3.273695587930092
1116.492894,1866,186600.0,-3.270911639410481
1120.193991,1849,184900.0,-3.2669369111591733
1123.890689,1829,182900.0,-3.262213705476417
1127.582988,1791,179100.0,-3.2530955858490316
1131.270888,1740,174000.0,-3.2405492482825995
1134.954388,1668,166800.0,-3.22219604630172
1138.63349,1605,160500.0,-3.205475036740891
1142.308192,1540,154000.0,-3.187520720836463
1145.978495,1474,147400.0,-3.1684974835230326
1149.644399,1420,142000.0,-3.1522883443830567
1154.525428,1372,137200.0,-3.137354111370733
1158.181068,1340,134000.0,-3.1271047983648077
1161.832308,1327,132700.0,-3.1228709228644354
1165.479149,1318,131800.0,-3.119915410257991
1169.121591,1307,130700.0,-3.116275587580544
1172.759633,1303,130300.0,-3.1149444157125847
1176.393277,1300,130000.0,-3.113943352306837
1180.022521,1304,130400.0,-3.1152775913959014
1183.647367,1308,130800.0,-3.1166077439882485
1187.267813,1325,132500.0,-3.1222158782728267
1190.88386,1329,132900.0,-3.123524980942732
1194.495507,1343,134300.0,-3.1280760126687155
1198.102756,1363,136300.0,-3.1344958558346736
