wavelength,intensity,reflectance,absorbance
900.893601,21401,79.00254715936357,0.10235890618521812
904.842517,23242,77.86525511742437,0.10865628914235724
908.787034,25357,77.56094576820726,0.11035690382993237
912.727152,27414,76.40042361072405,0.11690423342313336
916.662871,29988,75.20878790158754,0.12373141054953687
920.594191,33320,74.57308475638415,0.1274178917093121
924.521112,37268,74.60015613427548,0.1272602635704503
928.443633,41305,74.47441491471638,0.12799290000023994
932.361755,45599,74.80273626535869,0.12608251546159005
936.275478,49841,75.45721552716041,0.12229922489040386
941.486933,54987,75.99718052906543,0.11920251960581926
945.390391,58577,76.18979488313411,0.11810319562560946
949.28945,62113,76.37345071807987,0.11705758658786147
953.18411,65631,76.54207242404804,0.11609978316007558
957.074371,69406,76.957023107287,0.11375174025667108
960.960233,72889,77.09287444339851,0.11298576115684866
964.841696,76154,77.17111529964939,0.11254522315313997
968.718759,79209,77.19799230057015,0.11239399427724114
972.591424,82606,77.72707170883635,0.10942769360480827
976.459689,85144,77.67337481070628,0.10972782488504114
980.323555,87594,77.86548615926183,0.10865500050538968
984.183022,89158,77.56646714922049,0.11032598852924569
988.038089,90722,77.36956113868564,0.11142986657251122
991.888758,92101,77.39774952309723,0.1112716670162
997.016139,92837,77.21938032855064,0.11227368783202755
1000.856543,92915,76.94314248331374,0.11383008037268301
1004.692548,92969,76.83705938261912,0.11442926429888259
1008.524153,92902,76.8127924859028,0.11456644607024492
1012.35136,93176,77.12478892825216,0.11280601151521155
1016.174167,92994,77.01430239587906,0.11342861411575958
1019.992575,92913,77.14079338458728,0.11271589877596105
1023.806584,92320,76.90000999566854,0.11407360374780944
1027.616194,92091,76.95026571743708,0.11378987616495956
1031.421404,91754,76.84782699732824,0.11436840840382054
1035.222216,91704,76.9503159272654,0.11378959278914459
1039.018628,91586,76.99343438164654,0.1135463077287502
1042.810641,91116,76.78875423485985,0.11470237803304953
1047.859816,91081,76.85771184581371,0.11431254919159019
1051.641564,91319,77.05334390873652,0.11320850931934368
1055.418913,91191,76.89408312463635,0.11410707717105058
1059.191864,91365,76.95125956995224,0.11378426706313474
1062.960415,91772,77.05716396856317,0.11318697891331941
1066.724566,92086,76.96216496310102,0.11372272399644262
1070.484319,92772,77.21991010487764,0.11227070829314444
1074.239673,92963,77.07735676975375,0.113073187114579
1077.990627,93806,77.3804515495723,0.11136874030467603
1081.737182,94221,77.31397905931007,0.11174197465296414
1085.479338,94743,77.36016983751122,0.11148258546832025
1089.217095,95164,77.40812442043958,0.11121345526288522
1092.950453,95532,77.25438504273849,0.11207686017736317
1096.679411,95992,77.29571295133185,0.1118445926691381
1101.644513,95929,76.81817453834942,0.11453601736534103
1105.363207,96101,76.59952653855045,0.1157739147320228
1109.077502,96162,76.42033488830434,0.1167910634832033
1112.787397,95892,76.00041213254816,0.11918405263491681
1116.492894,95613,75.6396057149186,0.12125074365938084
1120.193991,95057,75.01223149887156,0.1248679147503219
1123.890689,94255,73.97596791536185,0.13090934374015054
1127.582988,93248,72.98399405157907,0.13677237354060198
1131.270888,92136,72.01106708246382,0.14260075352025756
1134.954388,91755,71.55557635168331,0.14535651586091036
1138.63349,91304,71.06254475265402,0.14835924446494184
1142.308192,90832,70.53378682694249,0.15160279907193638
