wavelength,intensity,reflectance,absorbance
900.893601,7803,780300.0,-3.892261606915535
904.842517,8456,845600.0,-3.92716497429937
908.787034,9260,926000.0,-3.966610986681934
912.727152,9987,998700.0,-3.99943504987633
916.662871,10868,1086800.0,-4.036149629745853
920.594191,11920,1192000.0,-4.076276255404218
924.521112,13294,1329400.0,-4.123655674438122
928.443633,14738,1473800.0,-4.168438552186773
932.361755,16153,1615300.0,-4.208253193072685
936.275478,17381,1738100.0,-4.240074759568821
941.486933,19037,1903700.0,-4.2795985099045675
945.390391,19868,1986800.0,-4.298154151323185
949.28945,20909,2090900.0,-4.3203332626183855
953.18411,21512,2151200.0,-4.332680789215245
957.074371,22322,2232200.0,-4.348733103798286
960.960233,23227,2322700.0,-4.365993119934445
964.841696,24159,2415900.0,-4.383078953812089
968.718759,24891,2489100.0,-4.396042344810998
972.591424,25884,2588400.0,-4.41303139115017
976.459689,26659,2665900.0,-4.4258438546567165
980.323555,27466,2746600.0,-4.438795415721324
984.183022,28026,2802600.0,-4.447561117671427
988.038089,28758,2875800.0,-4.458758679375432
991.888758,29269,2926900.0,-4.46640788465105
997.016139,29773,2977300.0,-4.473822597421419
1000.856543,29986,2998600.0,-4.47691853665688
1004.692548,29973,2997300.0,-4.47673021369108
1008.524153,30307,3030700.0,-4.481542948973104
1012.35136,30347,3034700.0,-4.482115764675102
1016.174167,30407,3040700.0,-4.48297357411599
1019.992575,30523,3052300.0,-4.484627216681783
1023.806584,30680,3068000.0,-4.486855355276943
1027.616194,30666,3066600.0,-4.48665713133888
1031.421404,30696,3069600.0,-4.487081786190259
1035.222216,30818,3081800.0,-4.488804450827966
1039.018628,30813,3081300.0,-4.4887339839390865
1042.810641,30831,3083100.0,-4.488987611247387
1047.859816,30884,3088400.0,-4.4897335437824095
1051.641564,30871,3087100.0,-4.48955069775057
1055.418913,31116,3111600.0,-4.492983762816976
1059.191864,31165,3116500.0,-4.493667131228017
1062.960415,31331,3133100.0,-4.495974256597348
1066.724566,31489,3148900.0,-4.498158868912892
1070.484319,31761,3176100.0,-4.5018941677992945
1074.239673,31675,3167500.0,-4.500716623555479
1077.990627,31831,3183100.0,-4.502850282593983
1081.737182,31963,3196300.0,-4.5046475347940325
1085.479338,32014,3201400.0,-4.505339940604518
1089.217095,32030,3203000.0,-4.505556938663822
1092.950453,32070,3207000.0,-4.5060989599284405
1096.679411,32062,3206200.0,-4.505990609779584
1101.644513,31961,3196100.0,-4.504620359117789
1105.363207,31802,3180200.0,-4.5024544332438925
1109.077502,31766,3176600.0,-4.501962531563174
