wavelength,intensity,reflectance,absorbance
900.893601,503,50300.0,-2.7015679850559273
904.842517,542,54200.0,-2.733999286538387
908.787034,592,59200.0,-2.77232170672292
912.727152,646,64600.0,-2.8102325179950842
916.662871,698,69800.0,-2.843855422623161
920.594191,769,76900.0,-2.885926339801431
924.521112,854,85400.0,-2.931457870689005
928.443633,938,93800.0,-2.9722028383790646
932.361755,1031,103100.0,-3.0132586652835167
936.275478,1115,111500.0,-3.0472748673841794
941.486933,1212,121200.0,-3.0835026198302673
945.390391,1273,127300.0,-3.1048284036536553
949.28945,1331,133100.0,-3.124178055474675
953.18411,1379,137900.0,-3.13956426617585
957.074371,1429,142900.0,-3.1550322287909704
960.960233,1485,148500.0,-3.171726453653231
964.841696,1535,153500.0,-3.1861083798132053
968.718759,1599,159900.0,-3.2038484637462346
972.591424,1652,165200.0,-3.218010042984363
976.459689,1709,170900.0,-3.232742062720737
980.323555,1754,175400.0,-3.2440295890300215
984.183022,1788,178800.0,-3.2523675144598987
988.038089,1835,183500.0,-3.263636068588108
991.888758,1863,186300.0,-3.2702128548962426
997.016139,1895,189500.0,-3.277609214304091
1000.856543,1906,190600.0,-3.2801228963023075
1004.692548,1920,192000.0,-3.2833012287035497
1008.524153,1932,193200.0,-3.2860071220794747
1012.35136,1946,194600.0,-3.289142835932333
1016.174167,1949,194900.0,-3.2898118391176214
1019.992575,1951,195100.0,-3.2902572693945182
1023.806584,1948,194800.0,-3.2895889525425965
1027.616194,1955,195500.0,-3.2911467617318855
1031.421404,1961,196100.0,-3.292477593667784
1035.222216,1970,197000.0,-3.294466226161593
1039.018628,1970,197000.0,-3.294466226161593
1042.810641,1968,196800.0,-3.2940250940953226
1047.859816,1978,197800.0,-3.2962262872611605
1051.641564,1984,198400.0,-3.2975416678181597
1055.418913,1985,198500.0,-3.297760511099134
1059.191864,1993,199300.0,-3.2995072987004876
1062.960415,2004,200400.0,-3.301897717195208
1066.724566,2005,200500.0,-3.302114376956201
1070.484319,2017,201700.0,-3.3047058982127653
1074.239673,2030,203000.0,-3.307496037913213
1077.990627,2035,203500.0,-3.3085644135612386
1081.737182,2041,204100.0,-3.3098430047160705
1085.479338,2046,204600.0,-3.3109056293761414
1089.217095,2045,204500.0,-3.3106933123433606
1092.950453,2044,204400.0,-3.3104808914626753
1096.679411,2045,204500.0,-3.3106933123433606
1101.644513,2044,204400.0,-3.3104808914626753
1105.363207,2033,203300.0,-3.3081373786380386
1109.077502,2029,202900.0,-3.307282047033346
1112.787397,2020,202000.0,-3.305351369446624
1116.492894,2012,201200.0,-3.30362797638389
1120.193991,1996,199600.0,-3.3001605369513523
