timestamp,label,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18,a_19,a_20,a_21,a_22,a_23,a_24,a_25,a_26,a_27,a_28,a_29,a_30,a_31,a_32,a_33,a_34,a_35,a_36,a_37,a_38,a_39,a_40,a_41,a_42,a_43,a_44,a_45,a_46,a_47,a_48,a_49,a_50,a_51,a_52,a_53,a_54,a_55,a_56,a_57,a_58,a_59,a_60,a_61,a_62,a_63,a_64,a_65,a_66,a_67,a_68,a_69,a_70,a_71,a_72,a_73,a_74,a_75,a_76,a_77,a_78,a_79,a_80,a_81,a_82,a_83,a_84,a_85,a_86,a_87,a_88,a_89,a_90,a_91,a_92,a_93,a_94,a_95,a_96,a_97,a_98,a_99,a_100,a_101,a_102,a_103,a_104,a_105,a_106,a_107,a_108,a_109,a_110,a_111,a_112,a_113,a_114,a_115,a_116,a_117,a_118,a_119,a_120,a_121,a_122,a_123,a_124,a_125,a_126,a_127,a_128,a_129,a_130,a_131,a_132,a_133,a_134,a_135,a_136,a_137,a_138,a_139,a_140,a_141,a_142,a_143,a_144,a_145,a_146,a_147,a_148,a_149,a_150,a_151,a_152,a_153,a_154,a_155,a_156,a_157,a_158,a_159,a_160,a_161,a_162,a_163,a_164,a_165,a_166,a_167,a_168,a_169,a_170,a_171,a_172,a_173,a_174,a_175,a_176,a_177,a_178,a_179,a_180,a_181,a_182,a_183,a_184,a_185,a_186,a_187,a_188,a_189,a_190,a_191,a_192,a_193,a_194,a_195,a_196,a_197,a_198,a_199,a_200,a_201,a_202,a_203,a_204,a_205,a_206,a_207,a_208,a_209,a_210,a_211,a_212,a_213,a_214,a_215,a_216,a_217,a_218,a_219,a_220,a_221,a_222,a_223,a_224,a_225,a_226,a_227
20260602_103047,Class A,-3.871689665685515,-3.9061733636440485,-3.9381693463903202,-3.9749259860897626,-4.010808597512207,-4.0553783313750005,-4.1008528266573006,-4.142577160920535,-4.180871051650544,-4.213756752406484,-4.250346800440827,-4.271702238353701,-4.288740938794287,-4.303541626948889,-4.321619140247275,-4.334956116136852,-4.349743633744951,-4.365993119934445,-4.379975935132622,-4.39509913731257,-4.407203888112034,-4.416207661190231,-4.427031452451656,-4.434233473644771,-4.440783181359334,-4.4446692309385245,-4.448551739201578,-4.450403086155366,-4.453241873019478,-4.45568216450079,-4.455895039049785,-4.455423533620978,-4.456957849457605,-4.457442840728419,-4.459498032619692,-4.461138216074931,-4.460010314540897,-4.460672371877432,-4.462487842635732,-4.464191370640999,-4.465858530008463,-4.467119527015977,-4.469262225177402,-4.471321054289374,-4.473472371685371,-4.474653253362063,-4.476904053173798,-4.4774830160749435,-4.47709230078906,-4.476788167917275,-4.476498319418576,-4.474318267578774,-4.47418711581745,-4.470968804605796,-4.470131064774518,-4.465888242626536,-4.463415151521223,-4.458985145711013,-4.449216046206292,-4.436178554972184,-4.421241863921055,-4.402054936016676,-4.380970592816343,-4.363687175889545,-4.349413526814732,-4.332519251373731,-4.324220702877004,-4.318292949219194,-4.314688651046117,-4.313170948064998,-4.310926855371693,-4.3096727432292665,-4.313234291694724,-4.315886415708487,-4.3164316693669305,-4.318355550225704,-4.323911808996012,-4.330149869432653,-4.337638932181409,-4.345452151375825,-4.353608520708639,-4.361916618668643,-4.372212151654062,-4.383474257050051,-4.392749698374226,-4.402622427748527,-4.412393339989111,-4.420895976574812,-4.429380791310483,-4.439158941284675,-4.448211467856778,-4.4558646347875275,-4.464370301282233,-4.470189906285553,-4.476266301258514,-4.4818867290486315,-4.4860051863622425,-4.490211392844718,-4.493541695167482,-4.4969019851233085,-4.498227823151784,-4.499136994537382,-4.499398373254348,-4.495974256597348,-4.492522928422612,-4.4881133818002965,-4.478552066966061,-4.470248739825372,-4.459045516794607,-4.448845395511141,-4.437306531324273,-4.422721125971558,-4.406489083959762,-4.390581878550435,-4.372212151654062,-4.354607782789264,-4.334674863340148,-4.317415586331099,-4.298154151323185,-4.279119168720124,-4.25678988192681,-4.2389238459924155,-4.220474206129218,-4.2028968085295295,-4.182129214052998,-4.153601474288411,-4.123655674438122,-4.0822466547436695,-4.032336659845735,-3.9786825651569444,-3.916822284595912,-3.8421722293856155,-3.7774268223893115,-3.691169934131604,-3.640978057358332,-3.605843539058089,-3.562887381293879,-3.527372082827612,-3.4956830676169153,-3.483016420144132,-3.4668676203541096,-3.45484486000851,-3.4423229557455746,-3.441538038702161,-3.440279213235588,-3.4511721575125396,-3.437433443797971,-3.4437322414015967,-3.4299136977637543,-3.4371160930480786,-3.4139699717480614,-3.4363217001397333,-3.4352071032407476,-3.4345689040341987,-3.4459154139511234,-3.442636525782232,-3.450557009418329,-3.4456042032735974,-3.45178643552429,-3.4652340949880145,-3.4718781993072905,-3.4690852991231202,-3.490379920003179,-3.4865721505183562,-3.4985862088175175,-3.504878459410216,-3.5199591807520685,-3.5114822886260013,-3.5276299008713385,-3.5385737338068557,-3.5532760461370994,-3.5626496722119168,-3.5703093854358796,-3.5764565324056203,-3.59955559098598,-3.601734148260105,-3.6131015169669127,-3.6114046377115936,-3.631139250256811,-3.6353832040474985,-3.6428600525844916,-3.6460114095912393,-3.6452257115354163,-3.649529565947819,-3.650793039651931,-3.6572471298837166,-3.6603910984024672,-3.6522463410033232,-3.6652056284346006,-3.6574383227029625,-3.664265800147675,-3.661812685537261,-3.66029616027073,-3.671728088239558,-3.668665415454492,-3.6602012013806817,-3.663135314957754,-3.6610550848533787,-3.6578204560156973,-3.6641717053619307,-3.6547539332529304,-3.647969458362972,-3.6427612032653203,-3.644635503768153,-3.6324572921847245,-3.6239725120169965,-3.61320735210376,-3.6127838567197355,-3.60422605308447,-3.5923988461155636,-3.5870371177434555,-3.580582876814367,-3.5659658174466666,-3.5525465479556604,-3.5324995860946626,-3.5190400386483445,-3.4778444763387584,-3.445759836488631,-3.402777069610347,-3.350441856535061,-3.282848602834645,-3.2182728535714475,-3.1489109931093564,-3.079543007402906,-2.9818186071706636,-2.965201701025912,-2.8102325179950842,-2.6972293427597176
20260602_103047,Class A,-3.867113779831977,-3.904769625906595,-3.9384696883676455,-3.9756615331810585,-4.01573687447745,-4.0553783313750005,-4.0989550604384695,-4.14104194093905,-4.182300499593339,-4.215161508294875,-4.251443535033363,-4.27207378750001,-4.289455165670285,-4.30425349686627,-4.320478633157618,-4.3354177792535475,-4.350809910936365,-4.3667777196075805,-4.382647303154711,-4.3949592284862,-4.408087256813191,-4.416640507338281,-4.425941588018896,-4.435366506612661,-4.4416637207987995,-4.4443415145026295,-4.449015316347786,-4.452169918535435,-4.454112800025813,-4.455271325831279,-4.455316993769621,-4.455819024402731,-4.457609431468555,-4.457912160103358,-4.4608076684512294,-4.460311374815615,-4.460175923518029,-4.460852757944295,-4.463952681719408,-4.46408696037919,-4.465263850356592,-4.467652494573867,-4.469910338077624,-4.471379734803165,-4.472302908574988,-4.4746095742147105,-4.475889007178065,-4.476947502174075,-4.477613176429474,-4.4764838219144645,-4.476541809027429,-4.473939276599178,-4.4737934227282805,-4.471071573613031,-4.470248739825372,-4.466007072774867,-4.461888526343973,-4.457715410495883,-4.449648072585518,-4.435828445806947,-4.421044247742048,-4.4005207208783785,-4.381818771625734,-4.363950259396645,-4.349199794429999,-4.331488032760532,-4.323231468114774,-4.3174992211071315,-4.313972618860607,-4.310438394815848,-4.31164792265252,-4.311223910432456,-4.3143307825208685,-4.313593064521326,-4.3160332821256615,-4.3192726631218905,-4.323808795527016,-4.330007700872759,-4.336879815598422,-4.346216013155006,-4.353396843397541,-4.362407069857869,-4.372009352452664,-4.382863182111264,-4.392397943216372,-4.402794248640903,-4.410541047893913,-4.420764137471791,-4.429106008332696,-4.43930110762843,-4.44703392947485,-4.455103835626699,-4.464966204890961,-4.470131064774518,-4.474944335465388,-4.481643246275584,-4.485536883086751,-4.4902394852462875,-4.4932488700574185,-4.496680618068167,-4.4982967664443425,-4.498517311461634,-4.499357113387459,-4.496223691852267,-4.492481010128877,-4.486869510668216,-4.4789703026725896,-4.471042213520949,-4.459935016851525,-4.449293225300861,-4.435892123015654,-4.4213735581020055,-4.4066082997160185,-4.390705541226371,-4.373665842991645,-4.353646996410273,-4.334413536837101,-4.315823457751156,-4.296072566359835,-4.278319089178812,-4.2552725051033065,-4.235806104602103,-4.219086557169252,-4.199480914862356,-4.17819969914806,-4.152349508312726,-4.119717659105495,-4.079434510633743,-4.0306806639999015,-3.9681092011281978,-3.9106777547427054,-3.843170464519898,-3.7709992051639407,-3.6924944075030846,-3.637689819118401,-3.590618948206578,-3.5486350598147514,-3.5146805441249818,-3.49982449583958,-3.478854967528663,-3.46553155697355,-3.4628470358316736,-3.450864692379766,-3.428620672671939,-3.438858659420562,-3.4407517004791854,-3.425371166438941,-3.428620672671939,-3.4255342204982635,-3.4245549766067134,-3.41161970596323,-3.418135498425232,-3.4211101297934343,-3.423245873936808,-3.4324882557705063,-3.4394905903896835,-3.441852175773292,-3.4398062113933303,-3.4401216031878037,-3.4620983811351556,-3.4743619760326307,-3.465977368285823,-3.4689378056654614,-3.494988973683168,-3.494988973683168,-3.510545010206612,-3.504198918539445,-3.524915147539867,-3.5333907080175515,-3.545430829465351,-3.5561818466529114,-3.5520595341878844,-3.568201724066995,-3.5742628297070267,-3.586249638866042,-3.5974757898703773,-3.6175245348862926,-3.6146863422820124,-3.624488362513449,-3.632356046239073,-3.630834517828051,-3.637389650129212,-3.638189640190837,-3.6427612032653203,-3.6500159524718385,-3.66133934000604,-3.649821463224565,-3.660770643527697,-3.668292710448221,-3.656960182742849,-3.6562899011913594,-3.660106221723244,-3.668199484198662,-3.664265800147675,-3.6585837154070626,-3.6564815157904986,-3.6585837154070626,-3.6582022533870147,-3.6577249542051082,-3.6625689669332604,-3.6509870943834453,-3.644832328825636,-3.6406801532776654,-3.635483746814912,-3.6268534146667255,-3.6219029608912305,-3.6147917919564176,-3.619927710291468,-3.5968169359155904,-3.59250984790068,-3.600210306409328,-3.5852350633657752,-3.5643109099606027,-3.5469126431812423,-3.5369370227046737,-3.511214701136388,-3.4868553552769432,-3.436639631692661,-3.3981136917305026,-3.3420276880874717,-3.290479813330673,-3.2095150145426308,-3.1367205671564067,-3.060320028688285,-2.9818186071706636,-2.8976270912904414,-2.814913181275074,-2.7730546933642626
20260602_103047,Class A,-3.869700973673878,-3.9159272116971158,-3.9407654356312176,-3.972480549876476,-4.022799404511688,-4.054153240345694,-4.097743058944878,-4.133762384787346,-4.182243411919,-4.215584694181615,-4.255995726722402,-4.27325598345175,-4.290279528920517,-4.309566295893774,-4.318814348760659,-4.334574371754929,-4.3548764225162335,-4.3648697986669625,-4.38172861853511,-4.397575048002289,-4.405465889984525,-4.416923289055086,-4.429962111395364,-4.435015741932561,-4.442228840568719,-4.447979311716165,-4.448922640496831,-4.449987220643427,-4.457200412793768,-4.454387467146955,-4.4559406414525045,-4.453624073591451,-4.457473134707358,-4.4585018746863945,-4.45638121798532,-4.459814513387404,-4.460567112061002,-4.463878064520472,-4.462547728802664,-4.463878064520472,-4.462128352114906,-4.467460109507264,-4.470954121333649,-4.475627611441081,-4.473880940928732,-4.475264300605003,-4.4785376378588975,-4.476556304595992,-4.476063183637832,-4.473632926873841,-4.475598557756169,-4.474478510408296,-4.469586402527706,-4.471233018649645,-4.469630589787438,-4.46293678773126,-4.462891914099998,-4.457987809301741,-4.4527980985591595,-4.436210369087054,-4.419724503561819,-4.404645595594691,-4.38008455401153,-4.362482474751174,-4.343762975285703,-4.329865485758008,-4.321991747547265,-4.322632711692224,-4.312727283778123,-4.3100344691359895,-4.306017350084118,-4.311287538662283,-4.312727283778123,-4.316997170689212,-4.315886415708487,-4.317833599243589,-4.3278287400941995,-4.32880757016209,-4.33627957435033,-4.349180358996378,-4.353262085916316,-4.362388216588698,-4.375480714618573,-4.380826056836341,-4.392837592665656,-4.39760981937796,-4.411888952395849,-4.420335383771662,-4.426332301677428,-4.438320794186449,-4.446148675696183,-4.452736852686558,-4.464593860964877,-4.469365398766434,-4.4796040990439066,-4.481256257553046,-4.484826369084443,-4.486161175304538,-4.492467036465145,-4.497220002714487,-4.500277651237841,-4.498641318833695,-4.498985598085234,-4.498131284151583,-4.492061604512599,-4.487746245072441,-4.476788167917275,-4.470381086156399,-4.460085599177469,-4.44515255129998,-4.435971706399341,-4.421176001852093,-4.403995095263681,-4.389006518306232,-4.372359582524323,-4.351719023422862,-4.332660600270635,-4.313107595194996,-4.289990066054319,-4.278570701610516,-4.25491044215453,-4.2311381360297196,-4.217220655644518,-4.198712057460401,-4.181443395541898,-4.152624639447619,-4.117702061209315,-4.08289303328818,-4.027104865879351,-3.970765159780768,-3.893817223967463,-3.836070808915142,-3.7740057302582093,-3.703635237583896,-3.633165353683903,-3.5848963441374497,-3.5727554651542195,-3.5085297189712867,-3.4984484031739997,-3.515741416669365,-3.4565178578052627,-3.45178643552429,-3.4219328132785085,-3.4323277922616042,-3.4353665066126613,-3.3932241163612975,-3.4353665066126613,-3.407900540142635,-3.3845326154942486,-3.4126285205443754,-3.421768401206924,-3.379486813717274,-3.433769833924866,-3.422753941301348,-3.4082399653118496,-3.436162647040756,-3.443106456737266,-3.4650852875574327,-3.4507108781469196,-3.463594402187,-3.42845877351558,-3.4668676203541096,-3.4674601095072637,-3.5101426994025733,-3.49982449583958,-3.5022905279147727,-3.5281450782531065,-3.5154764413823756,-3.5280163411892014,-3.5089335260500327,-3.5444401373176926,-3.5571461423183632,-3.58983794314746,-3.5698418994037615,-3.593618308129536,-3.5798978696031036,-3.61066016308988,-3.61689542640076,-3.600755149639618,-3.629919035503542,-3.634275694625944,-3.6143698395482886,-3.6451273992583912,-3.6390878710837375,-3.63558426631123,-3.651956069533074,-3.6481647785740012,-3.636989101812229,-3.6634182122526795,-3.657629431388952,-3.6766021695820186,-3.668199484198662,-3.6639834546082666,-3.6469915374771222,-3.669502834104343,-3.6626634095740376,-3.6800634274819486,-3.6574383227029625,-3.660106221723244,-3.6353832040474985,-3.643945912748067,-3.638988159343682,-3.6588695922019623,-3.639386869017684,-3.6189889203649335,-3.5991185650553628,-3.6232492903979003,-3.621591675859218,-3.6178387477170033,-3.587486465410964,-3.586699801624049,-3.5945030438200893,-3.552789850192782,-3.5496162395190853,-3.5565437084835145,-3.5094713521025485,-3.4742162640762553,-3.4679039465228003,-3.3979400086720375,-3.3521825181113627,-3.236033147117636,-3.2317243833285163,-3.1476763242410986,-2.9938769149412114,-2.979548374704095,-2.8992731873176036,-2.7283537820212285,-2.8068580295188172
20260602_103115,Class B,-1.9777236052888478,-1.9084850188786497,-1.8388490907372552,-1.8573324964312685,-2.060697840353612,-2.03342375548695,-2.0211892990699383,-2.0043213737826426,-2.1789769472931693,-2.2013971243204513,-2.2380461031287955,-2.250420002308894,-2.2833012287035497,-2.3324384599156054,-2.214843848047698,-2.307496037913213,-2.4149733479708178,-2.311753861055754,-2.4216039268698313,-2.3324384599156054,-2.429752280002408,-2.3729120029701067,-2.3636119798921444,-2.392696953259666,-2.419955748489758,-2.287801729930226,-2.424881636631067,-2.4683473304121573,-2.3729120029701067,-2.406540180433955,-2.48572142648158,-2.376576957056512,-2.436162647040756,-2.401400540781544,-2.462397997898956,-2.462397997898956,-2.424881636631067,-2.3961993470957363,-2.4668676203541096,-2.2576785748691846,-2.399673721481038,-2.404833716619938,-2.380211241711606,-2.3138672203691533,-2.380211241711606,-2.416640507338281,-2.4471580313422194,-2.383815365980431,-2.4409090820652177,-2.5010592622177517,-2.432969290874406,-2.5024271199844326,-2.4742162640762553,-2.416640507338281,-2.376576957056512,-2.4345689040341987,-2.48572142648158,-2.41161970596323,-2.4082399653118496,-2.4409090820652177,-2.4683473304121573,-2.437750562820388,-2.5010592622177517,-2.404833716619938,-2.4456042032735974,-2.5415792439465807,-2.534026106056135,-2.478566495593843,-2.513217600067939,-2.530199698203082,-2.4913616938342726,-2.5289167002776547,-2.5171958979499744,-2.5646660642520893,-2.484299839346786,-2.5185139398778875,-2.56702636615906,-2.526339277389844,-2.5575072019056577,-2.576341350205793,-2.568201724066995,-2.6334684555795866,-2.6127838567197355,-2.591064607026499,-2.5415792439465807,-2.595496221825574,-2.5622928644564746,-2.5921767573958667,-2.5705429398818973,-2.651278013998144,-2.629409599102719,-2.7007037171450192,-2.615950051656401,-2.6580113966571126,-2.651278013998144,-2.673020907128896,-2.6711728427150834,-2.6580113966571126,-2.6893088591236203,-2.673020907128896,-2.6757783416740852,-2.6972293427597176,-2.6532125137753435,-2.709269960975831,-2.6693168805661123,-2.711807229041191,-2.7007037171450192,-2.6989700043360187,-2.6919651027673606,-2.694605198933569,-2.6655809910179533,-2.7427251313046983,-2.694605198933569,-2.69284691927723,-2.6972293427597176,-2.6794278966121188,-2.709269960975831,-2.6646419755561257,-2.655138434811382,-2.6848453616444123,-2.6857417386022635,-2.6857417386022635,-2.6655809910179533,-2.663700925389648,-2.6711728427150834,-2.60422605308447,-2.663700925389648,-2.6580113966571126,-2.699837725867246,-2.615950051656401,-2.660865478003869,-2.6127838567197355,-2.6148972160331345,-2.6424645202421213,-2.680335513414563,-2.66838591669,-2.6232492903979003,-2.637489729512511,-2.6364878963533656,-2.6720978579357175,-2.6464037262230695,-2.6857417386022635,-2.670245853074124,-2.6138418218760693,-2.6483600109809315,-2.6766936096248664,-2.617000341120899,-2.6464037262230695,-2.597695185925512,-2.617000341120899,-2.6693168805661123,-2.649334858712142,-2.6148972160331345,-2.6665179805548807,-2.6464037262230695,-2.690196080028514,-2.5854607295085006,-2.6148972160331345,-2.6344772701607315,-2.6009728956867484,-2.625312450961674,-2.655138434811382,-2.651278013998144,-2.5943925503754266,-2.6020599913279625,-2.6009728956867484,-2.5943925503754266,-2.61066016308988,-2.5440680443502757,-2.5854607295085006,-2.59659709562646,-2.5943925503754266,-2.5440680443502757,-2.5390760987927767,-2.5477747053878224,-2.591064607026499,-2.598790506763115,-2.622214022966295,-2.595496221825574,-2.526339277389844,-2.5575072019056577,-2.5327543789924976,-2.586587304671755,-2.526339277389844,-2.561101383649056,-2.4871383754771865,-2.5575072019056577,-2.510545010206612,-2.513217600067939,-2.4313637641589874,-2.4955443375464483,-2.4183012913197452,-2.478566495593843,-2.423245873936808,-2.444044795918076,-2.439332693830263,-2.3820170425748683,-2.3783979009481375,-2.3944516808262164,-2.255272505103306,-2.4345689040341987,-2.3521825181113627,-2.3364597338485296,-2.3873898263387296,-2.298853076409707,-2.27415784926368,-2.1583624920952498,-2.3541084391474008,-2.303196057420489,-2.230448921378274,-2.05307844348342,-2.2405492482825995,-2.2405492482825995,-2.123851640967086,-2.146128035678238,-2.1789769472931693,-2.0718820073061255,-2.1271047983648077,-2.05307844348342,-2.1172712956557644,-2.1271047983648077,-1.99563519459755,-1.7853298350107671,-1.3617278360175928,-1.8260748027008264,-1.3617278360175928,-1.5314789170422551,-1.380211241711606
20260602_103115,Class B,-1.7558748556724915,-2.05307844348342,-1.99563519459755,-1.9242792860618816,-2.03342375548695,-2.1583624920952498,-2.2068258760318495,-2.1398790864012365,-2.1271047983648077,-2.2013971243204513,-2.278753600952829,-2.3710678622717363,-2.12057393120585,-2.311753861055754,-2.4183012913197452,-2.2380461031287955,-2.3443922736851106,-2.1818435879447726,-2.383815365980431,-2.424881636631067,-2.4345689040341987,-2.346352974450639,-2.4265112613645754,-2.369215857410143,-2.456366033129043,-2.3364597338485296,-2.419955748489758,-2.399673721481038,-2.4265112613645754,-2.4471580313422194,-2.4183012913197452,-2.3521825181113627,-2.3560258571931225,-2.24551266781415,-2.4345689040341987,-2.2810333672477277,-2.3961993470957363,-2.3891660843645326,-2.406540180433955,-2.3820170425748683,-2.3384564936046046,-2.4456042032735974,-2.4313637641589874,-2.481442628502305,-2.3783979009481375,-2.462397997898956,-2.4313637641589874,-2.4099331233312946,-2.3443922736851106,-2.45178643552429,-2.4456042032735974,-2.439332693830263,-2.530199698203082,-2.424881636631067,-2.481442628502305,-2.3180633349627615,-2.481442628502305,-2.4983105537896004,-2.4899584794248346,-2.419955748489758,-2.484299839346786,-2.4727564493172123,-2.4800069429571505,-2.5171958979499744,-2.496929648073215,-2.4885507165004443,-2.530199698203082,-2.5563025007672873,-2.4424797690644486,-2.509202522331103,-2.5658478186735176,-2.525044807036845,-2.4885507165004443,-2.5415792439465807,-2.5646660642520893,-2.558708570533166,-2.583198773968623,-2.582063362911709,-2.5440680443502757,-2.5634810853944106,-2.617000341120899,-2.5415792439465807,-2.6434526764861874,-2.606381365110605,-2.61066016308988,-2.6263403673750423,-2.635483746814912,-2.6201360549737576,-2.60422605308447,-2.6414741105040993,-2.6344772701607315,-2.6830470382388496,-2.6127838567197355,-2.606381365110605,-2.630427875025024,-2.663700925389648,-2.6748611407378116,-2.682145076373832,-2.6665179805548807,-2.710963118995276,-2.6589648426644352,-2.7126497016272113,-2.709269960975831,-2.749736315569061,-2.6875289612146345,-2.748962861256161,-2.7032913781186614,-2.6589648426644352,-2.6693168805661123,-2.7307822756663893,-2.7015679850559273,-2.7075701760979363,-2.6848453616444123,-2.6794278966121188,-2.72916478969277,-2.6757783416740852,-2.7234556720351857,-2.6503075231319366,-2.6857417386022635,-2.7058637122839193,-2.66838591669,-2.6384892569546374,-2.6503075231319366,-2.6875289612146345,-2.694605198933569,-2.6627578316815743,-2.6711728427150834,-2.6570558528571038,-2.7218106152125467,-2.6981005456233897,-2.6190933306267428,-2.6570558528571038,-2.667452952889954,-2.6483600109809315,-2.6314437690131722,-2.6314437690131722,-2.6273658565927325,-2.61066016308988,-2.6424645202421213,-2.673941998634088,-2.6532125137753435,-2.621176281775035,-2.615950051656401,-2.6473829701146196,-2.6232492903979003,-2.6263403673750423,-2.595496221825574,-2.677606952720493,-2.6655809910179533,-2.621176281775035,-2.606381365110605,-2.5899496013257077,-2.682145076373832,-2.6273658565927325,-2.660865478003869,-2.6334684555795866,-2.651278013998144,-2.568201724066995,-2.640481436970422,-2.6384892569546374,-2.5854607295085006,-2.645422269349092,-2.586587304671755,-2.6190933306267428,-2.568201724066995,-2.583198773968623,-2.6190933306267428,-2.617000341120899,-2.656098202012832,-2.611723308007342,-2.6009728956867484,-2.6009728956867484,-2.5403294747908736,-2.5327543789924976,-2.5550944485783194,-2.575187844927661,-2.5646660642520893,-2.5185139398778875,-2.5440680443502757,-2.5538830266438746,-2.568201724066995,-2.5010592622177517,-2.531478917042255,-2.571708831808688,-2.5185139398778875,-2.509202522331103,-2.499687082618404,-2.4533183400470375,-2.5224442335063197,-2.3138672203691533,-2.4216039268698313,-2.3961993470957363,-2.437750562820388,-2.3521825181113627,-2.399673721481038,-2.392696953259666,-2.4099331233312946,-2.271841606536499,-2.383815365980431,-2.3541084391474008,-2.311753861055754,-2.287801729930226,-2.290034611362518,-2.3344537511509307,-2.3010299956639813,-2.173186268412274,-2.27415784926368,-2.2355284469075487,-2.1958996524092336,-2.2329961103921536,-2.103803720955957,-2.2095150145426308,-2.1986570869544226,-2.0453229787866576,-2.0569048513364727,-2.2624510897304293,-2.2624510897304293,-1.9637878273455553,-2.041392685158225,-1.8808135922807914,-1.9867717342662448,-1.9493900066449128,-1.863322860120456,-2.0681858617461617,-1.6127838567197355,-1.7481880270062005,-1.3222192947339193,-1.8573324964312685
20260602_103115,Class B,-1.9138138523837167,-1.5185139398778875,-1.7558748556724915,-1.9395192526186185,-2.05307844348342,-1.9731278535996986,-1.9344984512435677,-2.2648178230095364,-2.164352855784437,-2.0718820073061255,-2.220108088040055,-2.250420002308894,-2.271841606536499,-2.2227164711475833,-2.359835482339888,-2.230448921378274,-2.3344537511509307,-2.3324384599156054,-2.3384564936046046,-2.416640507338281,-2.4471580313422194,-2.399673721481038,-2.4653828514484184,-2.330413773349191,-2.4608978427565478,-2.385606273598312,-2.3541084391474008,-2.3364597338485296,-2.444044795918076,-2.225309281725863,-2.315970345456918,-2.3891660843645326,-2.4533183400470375,-2.424881636631067,-2.4183012913197452,-2.406540180433955,-2.4409090820652177,-2.3873898263387296,-2.346352974450639,-2.481442628502305,-2.3729120029701067,-2.4409090820652177,-2.3324384599156054,-2.392696953259666,-2.346352974450639,-2.437750562820388,-2.3483048630481607,-2.416640507338281,-2.413299764081252,-2.439332693830263,-2.4424797690644486,-2.496929648073215,-2.4742162640762553,-2.41161970596323,-2.4082399653118496,-2.456366033129043,-2.505149978319906,-2.450249108319361,-2.4712917110589387,-2.45178643552429,-2.45178643552429,-2.367355921026019,-2.4409090820652177,-2.496929648073215,-2.4742162640762553,-2.439332693830263,-2.482873583608754,-2.546542663478131,-2.5563025007672873,-2.481442628502305,-2.514547752660286,-2.519827993775719,-2.6085260335771943,-2.44870631990508,-2.5646660642520893,-2.514547752660286,-2.584331224367531,-2.575187844927661,-2.574031267727719,-2.5403294747908736,-2.583198773968623,-2.552668216112193,-2.591064607026499,-2.611723308007342,-2.6757783416740852,-2.632457292184724,-2.6627578316815743,-2.621176281775035,-2.6127838567197355,-2.667452952889954,-2.6444385894678386,-2.5622928644564746,-2.6884198220027105,-2.6646419755561257,-2.6273658565927325,-2.621176281775035,-2.66838591669,-2.681241237375587,-2.722633922533812,-2.7134905430939424,-2.6989700043360187,-2.635483746814912,-2.681241237375587,-2.6848453616444123,-2.7007037171450192,-2.6503075231319366,-2.693726948923647,-2.681241237375587,-2.6589648426644352,-2.66838591669,-2.6503075231319366,-2.720159303405957,-2.718501688867274,-2.705007959333336,-2.7315887651867388,-2.7007037171450192,-2.7058637122839193,-2.661812685537261,-2.710963118995276,-2.6655809910179533,-2.6766936096248664,-2.667452952889954,-2.6884198220027105,-2.6893088591236203,-2.6532125137753435,-2.7015679850559273,-2.6483600109809315,-2.6532125137753435,-2.667452952889954,-2.6414741105040993,-2.6857417386022635,-2.6483600109809315,-2.6748611407378116,-2.670245853074124,-2.6541765418779604,-2.6503075231319366,-2.6627578316815743,-2.6483600109809315,-2.6201360549737576,-2.6693168805661123,-2.6273658565927325,-2.6599162000698504,-2.6384892569546374,-2.651278013998144,-2.6384892569546374,-2.645422269349092,-2.617000341120899,-2.5943925503754266,-2.584331224367531,-2.611723308007342,-2.6384892569546374,-2.5490032620257876,-2.615950051656401,-2.6314437690131722,-2.6627578316815743,-2.6283889300503116,-2.656098202012832,-2.60422605308447,-2.575187844927661,-2.622214022966295,-2.5728716022004803,-2.635483746814912,-2.6273658565927325,-2.5921767573958667,-2.57978359661681,-2.578639209968072,-2.5538830266438746,-2.56702636615906,-2.591064607026499,-2.5728716022004803,-2.6138418218760693,-2.5575072019056577,-2.5289167002776547,-2.6074550232146687,-2.575187844927661,-2.6009728956867484,-2.6148972160331345,-2.5276299008713385,-2.5943925503754266,-2.603144372620182,-2.5171958979499744,-2.503790683057181,-2.5658478186735176,-2.519827993775719,-2.57978359661681,-2.4899584794248346,-2.5211380837040362,-2.444044795918076,-2.5289167002776547,-2.4756711883244296,-2.4578818967339924,-2.41161970596323,-2.3138672203691533,-2.4082399653118496,-2.342422680822206,-2.3891660843645326,-2.361727836017593,-2.367355921026019,-2.322219294733919,-2.3909351071033793,-2.305351369446624,-2.346352974450639,-2.322219294733919,-2.2329961103921536,-2.285557309007774,-2.3404441148401185,-2.346352974450639,-2.294466226161593,-2.24551266781415,-2.2174839442139063,-2.278753600952829,-1.9493900066449128,-2.089905111439398,-2.2174839442139063,-2.204119982655925,-2.0211892990699383,-2.164352855784437,-2.2380461031287955,-1.919078092376074,-2.0969100130080562,-1.9138138523837167,-1.9444826721501687,-1.3010299956639813,-1.7075701760979363,-1.6812412373755872,-1.3010299956639813,-1.863322860120456,-1.6532125137753437
